date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:21	241738/241738	---M--	200	added ('OK')	image/jpeg	etag:%226a054c8-3b04a-56aeba0e87140%22	http://fakye.web-cartel.com/images/listing/1524935133.828_1.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524935133.828_1.jpg	(from http://fakye.web-cartel.com/categories/5-Books%20&%20Stationary)
10:17:21	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:25%20GMT	http://fakye.web-cartel.com/1-THE%20BIG%20CHEESE/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/1-THE%20BIG%20CHEESE/images/new-thum-1.7f.delayed	(from http://fakye.web-cartel.com/1-THE%20BIG%20CHEESE/Accra)
10:17:22	23535/23535	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:17:25%20GMT	http://fakye.web-cartel.com/1-THE%20BIG%20CHEESE/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/1-THE%20BIG%20CHEESE/listing_detail.html	(from http://fakye.web-cartel.com/1-THE%20BIG%20CHEESE/Accra)
10:17:23	7156/7156	---M--	200	added ('OK')	application/javascript	etag:%226a065e5-1bf4-566aefdcd8300%22	http://fakye.web-cartel.com/js/superlist.js	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/js/superlist.js	(from http://fakye.web-cartel.com/1-THE%20BIG%20CHEESE/Accra)
10:17:32	1425158/1425158	UR-M--	200	added ('Partial%20Content')	image/png	etag:%226a054cc-15bf06-56bd949653cc0%22	http://fakye.web-cartel.com/images/listing/1525955867.Screen%20Shot%202018-02-27%20at%2010.33.35%20AM.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1525955867.Screen%20Shot%202018-02-27%20at%2010.33.35%20AM.png	(from http://fakye.web-cartel.com/)
10:17:32	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:36%20GMT	http://fakye.web-cartel.com/11-Clothing/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/11-Clothing/images/loading.82.delayed	(from http://fakye.web-cartel.com/11-Clothing/Accra)
10:17:33	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:36%20GMT	http://fakye.web-cartel.com/11-Clothing/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/11-Clothing/images/new-thum-1.png	(from http://fakye.web-cartel.com/11-Clothing/Accra)
10:17:33	22228/22228	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:17:37%20GMT	http://fakye.web-cartel.com/11-Clothing/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/11-Clothing/listing_detail.html	(from http://fakye.web-cartel.com/11-Clothing/Accra)
10:17:34	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:37%20GMT	http://fakye.web-cartel.com/15-Used%20phone%20for%20dash/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/15-Used%20phone%20for%20dash/images/loading.gif	(from http://fakye.web-cartel.com/15-Used%20phone%20for%20dash/Accra)
10:17:34	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:38%20GMT	http://fakye.web-cartel.com/15-Used%20phone%20for%20dash/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/15-Used%20phone%20for%20dash/images/new-thum-1.png	(from http://fakye.web-cartel.com/15-Used%20phone%20for%20dash/Accra)
10:17:35	22220/22220	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:17:38%20GMT	http://fakye.web-cartel.com/15-Used%20phone%20for%20dash/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/15-Used%20phone%20for%20dash/listing_detail.html	(from http://fakye.web-cartel.com/15-Used%20phone%20for%20dash/Accra)
10:17:35	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:39%20GMT	http://fakye.web-cartel.com/16-car/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/16-car/images/loading.gif	(from http://fakye.web-cartel.com/16-car/Accra)
10:17:36	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:39%20GMT	http://fakye.web-cartel.com/16-car/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/16-car/images/new-thum-1.png	(from http://fakye.web-cartel.com/16-car/Accra)
10:17:36	23578/23578	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:17:40%20GMT	http://fakye.web-cartel.com/16-car/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/16-car/listing_detail.html	(from http://fakye.web-cartel.com/16-car/Accra)
10:17:37	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:41%20GMT	http://fakye.web-cartel.com/17-nice%20care/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/17-nice%20care/images/loading.gif	(from http://fakye.web-cartel.com/17-nice%20care/Koforidua)
10:17:37	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:41%20GMT	http://fakye.web-cartel.com/17-nice%20care/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/17-nice%20care/images/new-thum-1.png	(from http://fakye.web-cartel.com/17-nice%20care/Koforidua)
10:17:38	22118/22118	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:17:41%20GMT	http://fakye.web-cartel.com/17-nice%20care/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/17-nice%20care/listing_detail.html	(from http://fakye.web-cartel.com/17-nice%20care/Koforidua)
10:17:38	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:42%20GMT	http://fakye.web-cartel.com/18-Food%20to%20eat/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/18-Food%20to%20eat/images/loading.gif	(from http://fakye.web-cartel.com/18-Food%20to%20eat/Koforidua)
10:17:40	8681/8681	---M--	200	added ('OK')	image/jpeg	etag:%226a054cf-21e9-5719a17a2c9c0%22	http://fakye.web-cartel.com/images/listing/1532281519.f2.jpeg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1532281519.f2.jpg	(from http://fakye.web-cartel.com/18-Food%20to%20eat/Koforidua)
10:17:42	13020/13020	---M--	200	added ('OK')	image/jpeg	etag:%226a054de-32dc-5719a17a2c9c0%22	http://fakye.web-cartel.com/images/listing/1532281519.f3.jpeg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1532281519.f3.jpg	(from http://fakye.web-cartel.com/18-Food%20to%20eat/Koforidua)
10:17:45	14012/14012	---M--	200	added ('OK')	image/jpeg	etag:%226a054d7-36bc-5719a17a2c9c0%22	http://fakye.web-cartel.com/images/listing/1532281519.f4.jpeg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1532281519.f4.jpg	(from http://fakye.web-cartel.com/18-Food%20to%20eat/Koforidua)
10:17:48	13106/13106	---M--	200	added ('OK')	image/jpeg	etag:%226a054d2-3332-5719a17a2c9c0%22	http://fakye.web-cartel.com/images/listing/1532281519.f5.jpeg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1532281519.f5.jpg	(from http://fakye.web-cartel.com/18-Food%20to%20eat/Koforidua)
10:17:48	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:52%20GMT	http://fakye.web-cartel.com/18-Food%20to%20eat/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/18-Food%20to%20eat/images/new-thum-1.png	(from http://fakye.web-cartel.com/18-Food%20to%20eat/Koforidua)
10:17:49	22875/22875	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:17:52%20GMT	http://fakye.web-cartel.com/18-Food%20to%20eat/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/18-Food%20to%20eat/listing_detail.html	(from http://fakye.web-cartel.com/18-Food%20to%20eat/Koforidua)
10:17:49	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:53%20GMT	http://fakye.web-cartel.com/19-Used%20laptop/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/19-Used%20laptop/images/loading.gif	(from http://fakye.web-cartel.com/19-Used%20laptop/Kumasi)
10:17:50	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:53%20GMT	http://fakye.web-cartel.com/19-Used%20laptop/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/19-Used%20laptop/images/new-thum-1.png	(from http://fakye.web-cartel.com/19-Used%20laptop/Kumasi)
10:17:50	22351/22351	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:17:54%20GMT	http://fakye.web-cartel.com/19-Used%20laptop/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/19-Used%20laptop/listing_detail.html	(from http://fakye.web-cartel.com/19-Used%20laptop/Kumasi)
10:17:51	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:17:54%20GMT	http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/images/loading.gif	(from http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/Accra)
10:17:54	17998/17998	---M--	200	added ('OK')	image/jpeg	etag:%226a054e1-464e-57492cb280c80%22	http://fakye.web-cartel.com/images/listing/1524911820.18-500384_1_1.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524911820.18-500384_1_1.jpg	(from http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/Accra)
10:18:02	50074/50074	---M--	200	added ('OK')	image/jpeg	etag:%226a054eb-c39a-57492cb374ec0%22	http://fakye.web-cartel.com/images/listing/1524911820.18-500384_2_1.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524911820.18-500384_2_1.jpg	(from http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/Accra)
10:18:06	17133/17133	---M--	200	added ('OK')	image/jpeg	etag:%226a054d4-42ed-57492cb374ec0%22	http://fakye.web-cartel.com/images/listing/1524911820.18-500384_3_1.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524911820.18-500384_3_1.jpg	(from http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/Accra)
10:18:09	15873/15873	---M--	200	added ('OK')	image/jpeg	etag:%226a054c7-3e01-57492cb374ec0%22	http://fakye.web-cartel.com/images/listing/1524911820.18-500384_4_1.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524911820.18-500384_4_1.jpg	(from http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/Accra)
10:18:09	421438/421438	---M--	200	added ('OK')	image/jpeg	etag:%226a054e4-66e3e-57492cb18ca40%22	http://fakye.web-cartel.com/images/listing/1524910673.photo-3%20(1).jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524910673.photo-3%20(1).jpg	(from http://fakye.web-cartel.com/1-THE%20BIG%20CHEESE/Accra)
10:18:09	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:13%20GMT	http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/images/new-thum-1.png	(from http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/Accra)
10:18:10	24040/24040	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:18:13%20GMT	http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/listing_detail.html	(from http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/Accra)
10:18:10	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:14%20GMT	http://fakye.web-cartel.com/21-Free%20Tractor/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/21-Free%20Tractor/images/loading.gif	(from http://fakye.web-cartel.com/21-Free%20Tractor/Accra)
10:18:11	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:14%20GMT	http://fakye.web-cartel.com/21-Free%20Tractor/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/21-Free%20Tractor/images/new-thum-1.png	(from http://fakye.web-cartel.com/21-Free%20Tractor/Accra)
10:18:11	22643/22643	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:18:15%20GMT	http://fakye.web-cartel.com/21-Free%20Tractor/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/21-Free%20Tractor/listing_detail.html	(from http://fakye.web-cartel.com/21-Free%20Tractor/Accra)
10:18:11	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:15%20GMT	http://fakye.web-cartel.com/22-Used%20toy/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/22-Used%20toy/images/loading.gif	(from http://fakye.web-cartel.com/22-Used%20toy/Accra)
10:18:12	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:16%20GMT	http://fakye.web-cartel.com/22-Used%20toy/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/22-Used%20toy/images/new-thum-1.png	(from http://fakye.web-cartel.com/22-Used%20toy/Accra)
10:18:12	22182/22182	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:18:16%20GMT	http://fakye.web-cartel.com/22-Used%20toy/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/22-Used%20toy/listing_detail.html	(from http://fakye.web-cartel.com/22-Used%20toy/Accra)
10:18:13	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:17%20GMT	http://fakye.web-cartel.com/23-Used%20infinix%20hot%204/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/23-Used%20infinix%20hot%204/images/loading.gif	(from http://fakye.web-cartel.com/23-Used%20infinix%20hot%204/Accra)
10:18:13	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:17%20GMT	http://fakye.web-cartel.com/23-Used%20infinix%20hot%204/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/23-Used%20infinix%20hot%204/images/new-thum-1.png	(from http://fakye.web-cartel.com/23-Used%20infinix%20hot%204/Accra)
10:18:14	421438/421438	---M--	200	added ('OK')	image/jpeg	etag:%226a054e0-66e3e-57492cb18ca40%22	http://fakye.web-cartel.com/images/listing/1524910673.photo-3.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524910673.photo-3.jpg	(from http://fakye.web-cartel.com/1-THE%20BIG%20CHEESE/Accra)
10:18:14	22144/22144	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:18:18%20GMT	http://fakye.web-cartel.com/23-Used%20infinix%20hot%204/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/23-Used%20infinix%20hot%204/listing_detail.html	(from http://fakye.web-cartel.com/23-Used%20infinix%20hot%204/Accra)
10:18:14	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:18%20GMT	http://fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/images/loading.gif	(from http://fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/Accra)
10:18:15	483774/483774	---M--	200	added ('OK')	image/jpeg	etag:%226a054e7-761be-57492cafa45c0%22	http://fakye.web-cartel.com/images/listing/1524910673.DSC_0048.JPG	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524910673.DSC_0048.jpg	(from http://fakye.web-cartel.com/1-THE%20BIG%20CHEESE/Accra)
10:18:16	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:20%20GMT	http://fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/images/new-thum-1.ac.delayed	(from http://fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/Accra)
10:18:17	24182/24182	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:18:20%20GMT	http://fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/listing_detail.html	(from http://fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/Accra)
10:18:18	39240/39240	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:18:21%20GMT	http://fakye.web-cartel.com/?page=1	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/index2679.html	(from http://fakye.web-cartel.com/?page=2)
10:18:19	30636/30636	---M--	200	added ('OK')	image/jpeg	etag:%226a054d1-77ac-57492cb55d340%22	http://fakye.web-cartel.com/images/listing/1524911949._374826580.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524911949._374826580.jpg	(from http://fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/Accra)
10:18:22	23162/23162	---M--	200	added ('OK')	image/png	etag:%2269c1366-5a7a-57492ca156400%22	http://fakye.web-cartel.com/images/team1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/team1.png	(from http://fakye.web-cartel.com/team-fakye)
10:18:23	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:26%20GMT	http://fakye.web-cartel.com/privacy.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/privacy.html	(from http://fakye.web-cartel.com/privacy-policy)
10:18:24	24184/24184	---M--	200	added ('OK')	image/png	etag:%2269c1353-5e78-57492ca24a640%22	http://fakye.web-cartel.com/images/team2.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/team2.png	(from http://fakye.web-cartel.com/team-fakye)
10:18:26	61217/61217	---M--	200	added ('OK')	image/jpeg	etag:%226a054cd-ef21-57492cb469100%22	http://fakye.web-cartel.com/images/listing/1524911949.18-500384_0_1.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524911949.18-500384_0_1.jpg	(from http://fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/Accra)
10:18:26	10651/10651	---M--	200	added ('OK')	image/png	etag:%2269c138b-299b-5757768f50780%22	http://fakye.web-cartel.com/images/faq.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/faq.png	(from http://fakye.web-cartel.com/faq-us)
10:18:26	73721/73721	---M--	200	added ('OK')	image/jpeg	etag:%226a054cb-11ff9-57492cb55d340%22	http://fakye.web-cartel.com/images/listing/1524911949._1777602923.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524911949._1777602923.jpg	(from http://fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/Accra)
10:18:26	25338/25338	---M--	200	added ('OK')	image/png	etag:%2269c1362-62fa-5756e842dce00%22	http://fakye.web-cartel.com/images/privacy.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/privacy.png	(from http://fakye.web-cartel.com/privacy-policy)
10:18:27	44115/44115	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:18:30%20GMT	http://fakye.web-cartel.com/charitable-post-in-ghana?page=1	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/charitable-post-in-ghana2679.html	(from http://fakye.web-cartel.com/charitable-post-in-ghana?page=2)
10:18:27	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:31%20GMT	http://fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/images/loading.gif	(from http://fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/Accra)
10:18:29	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:33%20GMT	http://fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/images/new-thum-1.b8.delayed	(from http://fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/Accra)
10:18:29	24356/24356	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:18:33%20GMT	http://fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/listing_detail.html	(from http://fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/Accra)
10:18:30	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:34%20GMT	http://fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/images/loading.gif	(from http://fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/Accra)
10:18:42	104654/104654	---M--	200	added ('OK')	image/jpeg	etag:%226a054e6-198ce-56aebf6524980%22	http://fakye.web-cartel.com/images/listing/1524936566.10050934_MSTD_MAIN%20(1).jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524936566.10050934_MSTD_MAIN%20(1).jpg	(from http://fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/Accra)
10:18:44	92239/92239	---M--	200	added ('OK')	image/jpeg	etag:%226a054d8-1684f-56aebf6524980%22	http://fakye.web-cartel.com/images/listing/1524936566.10050934_MSTD_ALT03.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524936566.10050934_MSTD_ALT03.jpg	(from http://fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/Accra)
10:18:44	99827/99827	---M--	200	added ('OK')	image/jpeg	etag:%226a054ea-185f3-56aebf6524980%22	http://fakye.web-cartel.com/images/listing/1524936566.10050934_MSTD_ALT02.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524936566.10050934_MSTD_ALT02.jpg	(from http://fakye.web-cartel.com/8-Free%20Lady's%20Wear%20at%20Adenta/Accra)
10:18:46	33053/33053	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Dec%202018%2010:18:49%20GMT	http://fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/images/new-thum-1.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/images/new-thum-1.be.delayed	(from http://fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/Accra)
10:18:46	24312/24312	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:18:50%20GMT	http://fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/listing_detail.html	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/listing_detail.html	(from http://fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/Accra)
10:18:47	109321/109321	---M--	200	added ('OK')	image/jpeg	etag:%226a054e3-1ab09-56aeba1163800%22	http://fakye.web-cartel.com/images/listing/1524935133.maxresdefault.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524935133.maxresdefault.jpg	(from http://fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/Accra)
10:18:50	49682/49682	---M--	200	added ('OK')	image/jpeg	etag:%226a054ce-c212-56aeba1163800%22	http://fakye.web-cartel.com/images/listing/1524935136.rich-dad-poor-dad-800x378.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524935136.rich-dad-poor-dad-800x378.jpg	(from http://fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/Accra)
10:18:50	72376/72376	---M--	200	added ('OK')	image/jpeg	etag:%226a054d5-11ab8-56aeba1163800%22	http://fakye.web-cartel.com/images/listing/1524935136.richdad-facebook-og.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524935136.richdad-facebook-og.jpg	(from http://fakye.web-cartel.com/7-Rich%20Dad%20Poor%20Dad%20Book%20For%20Free/Accra)
